Review,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
"['Mang đậm hương_vị phở Bắc nhưng khác ở chỗ ko bỏ nhiều bột_ngọt .', 'Mùi_vị thơm ngon nước phở đậm_đà vừa ăn , thịt bò ngon , cửa_hàng sạch_sẽ và nhân_viên vui_vẻ lịch_sự , phong_cách chuyên_nghiệp .', 'Hẹn ngày quay lại vì món nước mơ of bà chủ cũng rất ngon .']",1,0,0,0,0,1,1,0,1,0,0,1
['Mang_tiếng là ăn ốc tốn công nhể vỏ với mất thì giờ nhưng đi ăn toàn chờ có ốc 10 phút rồi chưa đầy 5 phút là đã hết veo : v'],0,0,0,0,0,1,0,0,0,0,0,0
['Mát_rượi \uf60d\uf60d\uf60d\uf60dBánh rán mặn cx ngonnn lớm \uf60d\uf60d\uf60d\uf60d\uf60d\uf60d\uf60d\uf60d\uf60d\uf60d\uf60d\uf60d'],0,0,0,0,0,1,0,0,0,0,0,0
"['Màu của sườn nướng nhìn nóng_mắt luôn , màu nhuộm đỏ , bóng mỡ , hơi cháy xém mộ tẹp .', 'Thơm , vị vừa ăn , ko quá ngọt .', 'Cơm tấm tơi , mềm , ko dính cục , rau_dưa ăn kèm ngon , giòn , chua_chua nhưng hơi ít .', 'Quán sạch_sẽ , lịch_sự , giá cà phải_chăng .']",1,0,0,0,1,1,1,0,0,0,0,0
"['Màu_sắc chủ_đạo của quán là tông xanh lá , đúng như tên gọi của quán .', 'Bài_trí dễ_thương , với những mái nhà lợp lá và đèn cách_điệu .', 'Trời Sài_Gòn nóng mà có tí màu xanh mát vầy thì thấy mát_dịu người lại phần_nào ✅✅✅']",1,0,0,0,0,0,0,0,0,0,0,0
['Max ngon 1 tuần phải ăn 3 lần ấy nhà xa mưa_gió đêm 10-11 h vẫn mò saq ăn vì thèm'],0,0,0,0,0,1,0,0,1,0,0,0
['Max ngon luôn mà tươi nữa chớ \uf602 Thích quá đi mất ❤️'],0,0,0,0,0,1,0,0,1,0,0,0
['Max ngon mà_lại rẻ và no \uf49c Ăn ko uổng đâu\uf60a'],0,0,0,0,1,1,0,0,1,0,0,0
"['Mấy bạn Nghệ_An Hà_Tĩnh mà thèm ăn bánh_bèo thì có_thể qua chỗ này thử nhé .', 'Bánh này làm đúng phong_cách của người Nghệ_An Hà_Tĩnh làm và không giống bánh bột lọc ở nước dùng , đồ_ăn kèm đâu nhé .', 'P / s : Ăn_ở đây còn được đọc sách , truyện miễn_phí nữa .']",1,0,0,0,0,0,1,0,1,0,0,0
"['Mấy bé cảo đang tắm hơi kìa .', 'Lúc tụi mình tới thấy cũng không đông lắm đâu , mà vừa ngồi xún 1 xíu tí_tẹo cái là người đến mua ( mang zìa ) ầm_ầm , cái tụi mình đợi ( ưu_tiên khách mang zìa ) , mình thấy dù có hấp sẵn một_ít cho nóng để khách tới mua có ngay nhưng đúng lúc nhiều người mua toá xoay_xở cũng không kịp .']",0,0,0,0,0,0,0,0,1,2,0,0
"['Mấy bữa đầu đi ăn thấy ngon và nhiều bò , nhiều kim chi , nói_chung rất ngonCàng về sau càng ít , mình kêu phần bò mà có 2 miếng bò à , ko có súp_lơ xanh như trước nữaVới hình_như quán nấu theo cảm_xúc í , cùng 1 cấp_độ mà có hôm cay quá_trời , hôm chẳng thấy cayĐc cái quán có nhiều chương_trình khuyến mãiVà nhân_viên thân_thiện']",0,0,0,0,0,3,3,0,0,0,1,1
"['mấy em cua này thật là biết giết người , có cần ngon vậy ko ?', '?', 'Thịt cua siêu chắc luôn , con cua cũng hơi bị bự .', 'Quan_trọng là rang tỏi siêu ngon nha , thơm_phức , thịt cua mằn_mặn , rất là ngon .', 'Tỏi ngồi ăn ngon_lành luôn . 2 người tầm 500k nha.@Nguy ễn Lê_Ngân']",0,0,0,0,3,1,1,0,0,0,0,0
"['May mới khám_phá quán này .', 'Hoa_quả đầy ú_ụ , vị ngọt vừa_phải ăn bát này khỏi ăn gì nữa luôn .', 'Giá 25 k / bát']",0,0,0,0,3,1,1,0,1,0,0,0
"['Mấy món ở đây rẻ vồn .', 'Toàn 20 vs 30k .', 'Cả đám kêu lần chục món bày ra cả bàn .', 'Tôm ở đây họ nướng chín đều có vài chổ hơi cháy mà toàn_phần chân , mà ngã nào mấy cái đó cũng bỏ chả ăn đc : ) ) Ốc thì nêm nếp vừa_miệng .', 'Ăn xong mỗi món một kiểu chả lẫn vào đâu .', 'Nhiều quá ăn loạn vị_giác : ) ) Tuy xa nhưng sinh_viên như tụi mình thì ăn vừa rẻ vừa ngon là đc r']",0,0,0,0,1,1,1,2,0,0,0,0
['Mấy ngày trời mưa đưa nhau đi ăn lẩu là không gì bằng \uf602\uf602\uf602'],0,0,0,0,0,1,0,0,0,0,0,0
"['Mề_gà ngon , yummy .']",0,0,0,0,0,1,0,0,0,0,0,0
"['Mê món này ở đây , ko gì ngon bằng mì tàu , ăn hoài ko ngán kkk .', 'Gà coi vậy chứ ko bị khô nha , ăn ngon lắm . 1 phần này là 1 góc tư luôn , chắc ra làm mấy khúc ăn cho dễ .', 'Mì trụng ngon , dai , nước_lèo đậm_đà , ăn ko bị say bôt ngọt .', 'Cải_thìa trụng chín_tới thôi nên giòn và ngọt lắm .', 'Giá cao mà mình thấy xứng_đáng .', 'Mình với mẹ ăn hết 160k thì_phải , 2 mẹ còn đều vui ^ ^ .']",0,0,0,0,3,1,1,0,1,0,0,0
"['Menu khá đa_dạng , ngoài nem nướng còn có Ốc nữa nhé .']",0,0,0,0,0,0,1,0,0,0,0,0
['menu phong_phú đa_dạng lắm món chay làm ngon - giá cực ổn - phục_vụ nhiệt_tình - view đẹp - đi ăn đổi khẩu_vị là ok lun < 33333 ^ ^'],0,0,0,0,1,0,1,0,1,0,0,1
"['Menu quán khá đa_dạng , chủ_yếu là món Hoa không à , bạn vô thì nhân_viên sẽ bưng dĩa khăn lạnh , 1 xửng há cảo ra , bạn ăn mới tính tiền , không ăn thì thôi .', 'Nhưng há cảo khá ngon nên ăn cũng ok .', 'Thịt nhìu , vỏ mỏng ăn 1 phần là no ứ_hự luôn , 40 k / phần 5 viên .', 'Nhân_viên thiếu chuyên_nghiệp , mặt đơ đơ , được cái phục_vụ nhanh .', 'TB 2 người 80k']",0,0,0,0,3,1,1,0,0,0,0,3
"['Menu quán tuy không đa_dạng như món ăn khá bình_dân , thêm một lựa_chọn cho buổi sáng .']",0,0,0,0,1,0,3,0,1,0,0,0
"['Menu rất đa_dạng có cả cơm trưa văn_phòng .', 'Đặc_sản quán là bánh_canh làm từ bột gạo .', 'Hai đứa gọi 2 tô thập_cẩm , bưng ra nhìn hoành_tráng tô lớn nhìu thịt gan , bánh_canh sắt cọng vừa ăn , nước_lèo đậm_đà ngọt vị xương thịt .', 'Nhân_viên thân_thiện , phục_vụ nhanh .', 'Giá 50 k / tô đặc_biệt .']",0,0,0,0,3,1,1,0,0,0,0,1
"['Mì "" bay "" - món ăn nón xuất_hiện tại SG .', 'Trong một phần mì sẽ có nấm kim châm , nấm đông cô , bông cải kèm thêm một viên chả cá trứng cút , một đùi gà quay ( da_gà ướp khá ngon ) , một viên gà lăn bột .', 'Mì khô được trộn theo kiểu người Hoa , ăn khá vừa miệng.Điểm trừ : quán rất đông khách nên việc lau dọn bàn không được sạch lắm , đường di_chuyển dính dầu nên khá trơn trợt .']",2,0,0,0,0,1,1,0,1,0,0,0
"['Mì ăn cũng khá ngon , nước sốt khá ngon và vừa_miệng , một phần mì khá là nhiều ăn cũng no lắm .', 'Menu quán đa_phần làm các món Hàn_quốc ăn cũng khá ngon.Không gian quán khá rộng , cầu_thang đi lên hơi bé một_tí , thái_độ phục_vụ của nhân_viên có_vẻ không được tốt cho lắm.Một phần mì giá 45k . có giao hàng tận nhà nữa .', 'Trung_bình 2 bạn đi ăn chi khoảng 150k nhé.Credit : @ Ăn_Đêm_Sg']",3,0,0,0,3,1,1,0,0,0,0,3
"['Mì ăn khá đậm_đà ( có_lẽ sẽ mặn nếu so với các bạn ăn lạt ) .', 'Sợi mì nhai , ăn khá ổn so với mặt_bằng chung và với giá tiền .', 'Tuy_nhiên quán hơi nhỏ và khá là nóng và hầm nếu đi buổi trưa vì quán khá kín không có cửa_sổ cũng chẳng có máy_lạnh chỉ có máy quạt nước nhưng với số_lượng khách đông và vào buổi trưa thì giống như lò nướng .', 'Quán rất đông dù là trưa hay tối nên đợi hơi lâu .', 'Nên nếu_như đang đói mà vô đây đợi chắc xỉu luôn .']",2,0,0,0,1,1,0,0,1,0,0,2
"['Mì ăn ngon , mì nhiều thịt tôm cũng nhiều , nêm nếm khá vừa_miệng .', 'Nhìn vô menu cũng khá nhiều những món ăn miền Trung nhìn cũng hấp_dẫn lắm.Quán không rộng lắm , nhìn sạch_sẽ vệ_sinh , phục_vụ nhanh , không phải chờ lâu cho lắm.Một tô giá 40 k.Trung bình cho 2 bạn khoảng 100 k.Credit : @ Gia_Quyên_Lê']",1,0,0,0,3,1,1,0,0,0,0,1
"['Mì cấp_độ 1 thôi mà cay muốn xỉu .', 'Có tôm , mực , cá viên khá nhiều .', 'Nước dùng ngon .', 'Chi_nhánh này mới mở nên còn khá vắng .', 'Không_gian có máy_lạnh hoặc không , chia ra từng khu nhỏ khá riêng_tư .', 'Đi ăn sớm quá nên bị muỗi cắn huhu']",1,0,0,0,0,1,1,0,0,0,0,0
"['Mì cay 7 cấp_độ .', 'Đây là chi_nhánh ở Thủ_Đức .', 'Theo mình thì nếu bạn là người giỏi cay lắm cũng_nên ăn từ 1 - 0,5 thôi , vì mình là 1 đứa rất hay ăn cay mà ăn 0,5 còn hít_hà .', 'Nói đến nước mì cũng đậm_đà , ăn từ_từ sẽ thấm vị cay , chứ mới ăn thì thấy bình thường.Sợi mị to tròn , rất ngon .', 'Ăn rất vui_miệng .', '\uf35c\uf35c\uf35cNói chung là ăn cũng được nhé mấy bạn .']",0,0,0,0,0,1,1,0,1,0,0,0
"['Mì cay hàn quốc.Không phải là mì Sasin hay Naga .', 'Nhưng lại siêu thích ăn_ở đây .', 'Vì sợi mì dai và ngon .', 'Nước đậm_đà không quá cay .', 'Gọi cấp_độ 2 vẫn ăn ngon_lành cành đào .', '( bình_thường chỉ giám gọi 1 ) Topping khá nhiều mà rẻ hơn Sasin và Naga.Nước khá vừa_miệng .', 'Cũng chỉ tầm 20 k.Nói chung không cần thương_hiệu nổi_tiếng .', 'Ở đâu ngon ở đó có Tiên .']",0,1,1,0,1,1,1,0,1,0,0,0
['Mì cay kết_hợp w đùi gà cũng tương_đối ổn \uf44c nhớ kêu thêm kim chi \uf44c'],0,0,0,0,0,1,1,0,0,0,0,0
"['MÌ CAY khỏi chê .', 'ỚT CAY bá_đạo .', 'FASTFOOD tuyệt_vời .', 'Địa_điểm SELFIE chất nhất quả_đất']",1,0,0,0,0,1,0,0,1,0,0,0
"['Mì cay nóng_hổi vừa thổi vừa ăn : bao ngon , bao no , bao phục_vụ tốt , phòng máy_lạnh không sợ nóng nhé các bạn ...']",1,0,0,0,0,1,1,0,0,0,0,1
"['Mì cay ở đây nước ngon , đậm_đà , thịt tươi chứ không như mấy chỗ trước mình ăn , ăn về bị đau bụng có cảm_giác như chỉ nấu nước_lã với bột ớt .', 'Mì cay ở quán này ngon và sạch_sẽ vì mới khai_trương nên đc giảm 20%']",0,0,0,0,0,1,0,0,0,0,1,0
"['Mì cay Sasin 7 cấp_độ , giá ok , có_điều hơi chật vs đông , mì Sasin theo tớ thấy không cay=Naga , thích nhất Takoyaki của tiệm \uf604']",2,0,0,0,1,1,0,0,0,0,0,0
"['Mì gà quay hẻm 409 Nguyễn_Trãi 32k đc 1 tô mì thêm cái đùi gà chà bá , giòn_rụm : D nước_lèo có 2 dạng nước trong và nước tiềm , mình thì thích nước tiềm hơn vì thơm_phức và ngọt thanh lắm : 3 giá bình_dân nên tối là đông ngẹt nhìu lúc còn k có chỗ ngồi : v@mono9x']",0,0,0,0,1,1,1,3,1,0,0,0
"['Mì giòn ráo dầu , chỉ không thích cái là sốt hơi ít làm trộn lên ăn không đã thôi , còn lại thịt_thà nhiều , rau ổn .']",0,0,0,0,0,3,3,0,0,0,0,0
"['Mì gói bò viên .', 'Hình_như này là mì gấu đỏ chứ hông phải mì kg đâu nha mì kg nhìn đen thùi hà mình cực thích bò viên ở đây nha , hồi nhỏ có nghe cô chủ giải_thích là bò viên này dùng phay bằm xong vo_viên mới dai được cũng hổng biết phải không nhưng_mà dai đặc_trưng lắm kìa @ @ không phải kiểu dai formol đâu nha @ @ trong viên bò còn có gân nữa đó ^ ^']",0,0,0,0,0,1,1,0,0,0,0,0
"['Mì hơi cay , nếu không ăn cay được các bạn có_thể lựa_chọn món bún nước .', 'Nêm nếm thêm thì vừa ăn .', 'Được_cái bà chủ ở đây ăn_to_nói_lớn và đi giờ đóng_cửa cũng hơi lạ .', 'Thứ 6 không bán nhé']",0,0,0,0,0,1,0,0,0,0,0,3
"['Mì kéo tay...menu về mì đa_dạng .', 'Món mình ăn là mì sốt khô thịt nấm ... rất nhiều nấm và thịt , sốt rất ngon và vừa_miệng , hợp với bạn nào thích đồ Hoa .']",0,0,0,0,0,1,1,0,0,0,0,0
"['Mì khô gà quay không_chỉ có sợi mì vàng , bữa_kia mình gọi ăn thử mì xanh vì tưởng là mì ... trà xanh : v thì ra mì xanh là mì rau củ , có sợi xoăn xoăn như mì gói nhưng mùi thơm hơn , không gắt mùi bột , sợi trụng vừa chín_tới còn dai và trộn gia_vị thấm đều nên rất ngon .', 'Điểm ưng ý nhất của mì khô San_San là gia_vị làm rất tấm , tiếc là nước_lèo dọn ra húp cùng khi ăn mì khá mặn .', 'Nếu cải_thiện được điểm này là điểm 10 chất_lượng luôn .', 'Mình ăn mì khô hay gọi thêm một phần rau cải luộc vì món này cũng hơi dầu_mỡ .', 'Có miếng rau cho đỡ ngấy : D']",0,0,0,0,0,3,1,0,0,0,0,0
"['Mì kim chi thập_cẩm có trứng , thịt bò , xúc_xích tươi , cá viên basa , thịt xông khói , bắp_cải tím , nấm kim châm .... nguyên_liệu rất tươi ngon , nước dùng kim chi chua_ngọt đậm_đà rất dễ ăn , có cấp_độ từ 0 đến 7 , trẻ_em có_thể ăn loại không cay được . chủ quán thường khuyến_khích không ăn cay quá vì ăn cay quá thì sẽ không thưởng_thức được hương_vị đặc_trưng của nước dùng kim chi !']",0,0,0,0,0,1,1,0,0,0,0,0
"['Mì lạnh-quá lạ , quá ngon .', 'Ăn không ngán như mấy loại mì khác mà có quá_trời topping để chọn : Thanh cua , surimi sò điệp , Cải hong kong , xá_xíu hongkong ... hơn 10 loại topping để chọncó 2 loại sốt để trộn nha , dầu hào kiểu hong kong với cari cũng kiểu hong kong khẩu_vị lạ_lùng mà rất ngonmà phải nói tới , cái hộp quá đẹp , quá tiện khi ship tới văn_phòng']",0,0,0,0,0,1,1,0,0,0,0,0
"['Mì ngon , nhiều , phải bỏ 2 lần như này mới hết nước .', 'Phần cái đầy_đủ , nhiều thứ .', 'Mua về cũng ko kém hơn ngồi lại chút nào .', 'Nói_chung là ưng_ý lắm .']",0,0,0,0,0,1,1,0,1,0,0,0
"['Mì ngon , phục_vụ dễ_thương chu_đáo lắm luôn \uf60a Mì cay ở đây dạg tự chọn , vào quán các bạn sẽ tự order chọn mì , có 2 loại : mì Hàn , mì Udon .', 'Sau đó gọi các món muốn bỏ vào mì , tuỳ theo giá , tôm , bò , mực , cá ... sẽ là 5k , còn nấm , rau củ ... là 3k .', 'Ăn bao_nhiêu order bấy_nhiêu \uf60d Cũng khá dễ_dàng các bạn có_thể chọn món mình thích ăn sẽ ngon_miệng hơn \uf601 Còn đc tặng thêm kim chi ăn kèm nữa .', 'Nói_chung là cũng tuyệt_vời lắm rồi .', 'Phục_vụ vui_tính , dễ_thương lắm luôn ❤ Sẽ quay lại dài_dài \uf44d']",0,0,0,0,0,1,1,0,1,0,0,1
"['Mì ngon , sợi mì chuẩn HQ = ) ) ) ) Free nước_lọc : ) Bạn nào ăn cay không được mà lỡ kêu cấp_độ hơi cao thì cứ nói nhân_viên họ đổi nước dùng cho , không hẳng là độ cay sẽ giảm xuống 1 cấp , khoảng 0,5 thôi \uf602 đổi nước đc chứ ớt vẫn còn.Trà sữa thái mình kêu thì là chuẩn sữa : ) Kêu mì bò mà bò dai quá , dở : (']",0,1,1,0,0,3,0,0,0,0,0,0
"['Mì_Nhật đúng chất Nhật luôn nhé .', 'Mì và nước dùng của tất_cả loại mì ở Osaka_Ramen được dùng chung 1 loại chỉ khác topping thôi , trong đây toàn người Nhật ăn , nước dùng khá đậm_đà bạn nào ăn không quen thì sẽ chê nó mặn , nhưng thật_ra nước dùng của loại mì ramen là phải như_thế , nước dùng vừa đậm_đà vừa beo_béo , trứng ăn khá ngon nè sợi mì hơi bé 1 tí , thịt có tí mơ ăn beo_béo , thêm tí hạt bắp ngọt ngọt , đủ vị hết nói_chung là ngon']",0,0,0,0,0,1,1,0,0,0,0,0
"['Mì ở đây siêu ngon , ăn hoài ko chán luôn.Mình thích nhất phần mì cơ_bản , chỉ có mì không , làm chén nước_chấm , thêm bột xù , hành , ớt rồi chấm ăn , vậy_mà ngon kinh_khủng .', 'Mì cari thấy ko bằng .', 'Trứng chên hợi bị được luôn nha . 2 người tầm 150k nha .']",0,0,0,0,3,1,0,0,0,0,0,0
"['Mì ở đây tự_phục_vụ từ A-Z luôn , à tất_nhiên mấy cái khâu lấy mì chan nước là có nhân_viên làm dùm : ) ) ) Tempura cũng tự chọn luôn , 2 cây xúc_xích là được khuyến_mãi .', 'Bát mì trông in_ít mà nhiều ko tưởng , như_thể mì bị nở trong nước dùng ý = ) ) ) ) Ăn thêm mấy cây tempura là no khó thở @ @']",0,0,0,0,0,0,1,0,0,0,0,0
"['Mì Quảng đặc biệt gồm có Gà , Heo , Tôm , trứng cút ăn cùng với sate Quảng , rau cải con , búp chuối và bánh đa giòn rụ m.Râ ́t đậm đà ! 4 S Kitchen Món Quảng , Quầy Q 36-374 Phạm Ngũ Lão , Q 1 .', 'Giá bán 49K áp dụng tại quầy .', 'Order 10 phần trở lên sẽ miễn phí ship .']",0,0,0,0,3,1,1,3,0,0,0,0
"['Mì quảng là món yêu thích thứ hai của mẹ , sau miến gà .', 'Vì_thế hễ phát_hiện quán mì quảng nào hay hay là mìn chở mẹ tới thử_nghiệm liền !', 'Mẹ khen mì của Mệ_Vui ngon , nước dùng đậm_đà và hơi sệt lại , giá 35-45 k khá ổn cho chuỗi quán ăn được đầu_tư trang_trí phong_cách Hội_An , với tường vàng , nền gạch_bông , khe thông gió kiểu cầu_kỳ ... giống như mang một mảnh của phố cổ về giữa Sài_Gòn vậy .', 'Dù_rằng nhà vàng trong Hội_An bây_giờ chỉ mở quán cafe hay tiệm đồ lưu_niệm cho khách tây ...', '\uf612']",1,0,0,0,1,1,0,0,1,0,0,0
"['Mì quảng Mỹ_Sơn với các món đặc_sản Quảng_nam , với menu phong_phú với các loại mì quảng như tôm thịt , sườn heo , cá_lóc , chả cua , gà ta ... cho đến các món bánh_tráng cuốn thịt heo hay cá ...', 'Mình mới chỉ ăn món mì quảng ở đây .', 'Nhận_xét là ăn khá được , tuy_nhiên so với giá thì chất_lượng thấp hơn giá tiền bỏ ra , 35 -55 k .', 'Cho_nên chỗ này ăn cho biết thôi , chứ không thích lắm .']",0,0,0,0,2,1,1,0,2,0,0,0
"['Mì quảng ngon và lạ ^ ^ bánh ở đây chỉ có màu trăng hơi đơn_điệu nhưng ko quá dày .', 'Tôm tươi và ngọt thịt lắm , ko bị bở .', 'Thịt có mỡ mỡ nên mình khoái kkkk .', 'Sườn thì nhiều thịt nhea và được hầm mềm .', 'Có cả chả cá nữa , nước_lèo thì ko có quá nhiều màu điều , nước_ngọt xương và cho nhiều nước hơn mấy chỗ khác ^ ^ giá bình_dân , tầm 80k cho 2 người']",0,0,0,0,1,1,3,0,0,0,0,0
"['Mì quảng ở đây có tiếng rồi , khỏi_phải_nói . 1 tô đầy_đủ , chất_lượng , nhìn ko muốn ăn nữa thôi luôn .', 'Nước_lèo cho hơi nhiều tí , vậy ăn đỡ ngán hơn .', 'Tôm rim khá dặc biệt nha .', 'Nên thử quán này , ko sẽ hối_hận . 2 người tầm 70k nha']",0,0,0,0,3,1,0,0,1,0,0,0
"['Mì ramen ngon cực_kì , chất_lượng khỏi chê luôn .', 'Trứng kho nên có vị bùi_bùi_, ăn thơm và béo rất đã .', 'Thịt mềm , hầm rất kĩ nên thấm gia_vị , ăn ngon lắm .', 'Cải tươi , xắt sợi sẵn cho khá nhiều .', 'Đặc_biệt nước_lèo rất ngon , đậm_đà và ngọt xương .', 'Giá cao lắm , ko ăn thường_xuyên đc .', 'Quán kiểu sang_trọng , khá ấm_cúng .', 'Nhân_viên pv rất tốt .']",1,0,0,0,2,1,1,0,0,0,0,1
